scenario,method,runs,seeds,window_n_mean,delay_mae_mean,delay_mae_std,risk_mae_mean,risk_mae_std,p95_mae_mean,p95_mae_std,p99_mae_mean,p99_mae_std,violation_mae_mean,violation_mae_std,safe_coverage_mean,safe_coverage_std,avg_conservativeness_mean,avg_conservativeness_std,screening_auroc_mean,screening_auroc_std,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,calibration_ece_mean,calibration_ece_std
overall,oracle_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01101802512,0.0009779256241,0.04528637922,0.005721620229,0.07525285496,0.005916845222,0.1066979082,0.006519346695,0.01128073052,0.00238878464,0.2232,0.02235032085,-0.03028671264,0.005945103532,0.9355111111,0.01737411906,0.616,0.08248763863,0.616,0.08248763863,0.03126029875,0.005535471558
overall,persistence_ewma_safe,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03702682451,0.003050410735,0.1071368979,0.01402955575,0.1188233925,0.01210247238,0.145568229,0.01305431176,0.02233184351,0.004979056766,0.9644,0.01866716791,0.3797726772,0.06785854818,0.47576,0.04993579847,0.078,0.04583724066,0.078,0.04583724066,0.3797726772,0.06785854818
overall,proposed_adaptive_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01665164491,0.001418386169,0.0610046595,0.007761609444,0.08395202353,0.007041802508,0.1164122572,0.008050796622,0.01394586196,0.002905223697,0.9688,0.01714826982,0.2915017637,0.05531126429,0.8678844444,0.02623337814,0.444,0.06976652794,0.444,0.06976652794,0.2915017637,0.05531126429
overall,proposed_laq,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01665164491,0.001418386169,0.0610046595,0.007761609444,0.08395202353,0.007041802508,0.1164122572,0.008050796622,0.01394586196,0.002905223697,0.9684,0.01769448323,0.2873480641,0.05464166417,0.8684711111,0.02688919395,0.434,0.0652444795,0.434,0.0652444795,0.2873480641,0.05464166417
overall,scenario_adaptive_direct_risk,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01646078547,0.001376313909,0.05643853939,0.006808989979,0.06330994245,0.00554714969,0.07972477542,0.006389470423,0.01992809225,0.02114697713,0.9482,0.02603560315,0.1977860072,0.05566752569,0.8725155556,0.02438916194,0.444,0.06976652794,0.444,0.06976652794,0.1977860072,0.05566752569
overall,static_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03783493984,0.002333708667,0.09155661712,0.009883810021,0.1051817597,0.00854887947,0.1325647839,0.009757141969,0.01538976334,0.003231350697,0.5952,0.02645671738,-0.01496445046,0.009943394826,0.5,0,0.088,0.04225237458,0.088,0.04225237458,0.02580556404,0.005150392826
overall,tail_metric_ridge,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01646078547,0.001376313909,0.0560676804,0.007808627023,0.06330994245,0.00554714969,0.07972477542,0.006389470423,0.01992809225,0.02114697713,0.956,0.02343187213,0.2337797174,0.0592519318,0.8714577778,0.02519685655,0.438,0.06550210925,0.438,0.06550210925,0.2337797174,0.0592519318
traffic_mix_c2_heavy,ablation_m1_only,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01892480461,0.0018078303,0.07438470332,0.007612723217,0.1275761291,0.008065246461,0.1796778504,0.009688305722,0.007640069848,0.002180150341,0.9848,0.01120901893,0.4058203547,0.06810426928,0.9541333333,0.01295898664,0.638,0.07280832804,0.638,0.07280832804,0.4058203547,0.06810426928
traffic_mix_c2_heavy,ablation_no_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01331173441,0.001456423976,0.0466849646,0.006939981345,0.07163522842,0.006877319151,0.1031994377,0.008314114201,0.007374031651,0.00216415695,0.1684,0.02857750311,-0.03962317707,0.007144874324,0.9554044444,0.01251884526,0.642,0.07164238675,0.642,0.07164238675,0.03962317707,0.007144874324
traffic_mix_c2_heavy,ablation_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.0137668493,0.001483561538,0.05126425491,0.006976710903,0.0838137436,0.00682262734,0.1206974336,0.008139425795,0.007364218181,0.002188297349,0.979,0.01438566538,0.2908571459,0.06073678223,0.9553422222,0.01236285367,0.642,0.07164238675,0.642,0.07164238675,0.2908571459,0.06073678223
traffic_mix_c2_heavy,blackbox_delay,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01253765876,0.001473997319,0.03914505142,0.006554696208,0.04951543671,0.006289803022,0.06488661697,0.006938017912,0.0594761173,0.2007289003,0.3854,0.02980003532,-0.02161065349,0.006051865536,0.9565066667,0.01211614059,0.64,0.07108186533,0.64,0.07108186533,0.02182744335,0.005904202585
traffic_mix_c2_heavy,direct_p95_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01253765876,0.001473997319,0.04023407119,0.006926851256,0.04951543671,0.006289803022,0.06488661697,0.006938017912,0.0594761173,0.2007289003,0.9168,0.02508427899,0.06347561391,0.01728616247,0.9562755556,0.01223910456,0.636,0.06854886847,0.636,0.06854886847,0.06889732178,0.01334194567
traffic_mix_c2_heavy,direct_risk_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01253765876,0.001473997319,0.03914505142,0.006554696208,0.04951543671,0.006289803022,0.06488661697,0.006938017912,0.0594761173,0.2007289003,0.9676,0.01671557736,0.1843011841,0.05876839922,0.9565066667,0.01211614059,0.64,0.07108186533,0.64,0.07108186533,0.1846722166,0.05817648743
traffic_mix_c2_heavy,kingman_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01892480461,0.0018078303,0.07438470332,0.007612723217,0.1275761291,0.008065246461,0.1796778504,0.009688305722,0.007640069848,0.002180150341,0.9848,0.01120901893,0.4058203547,0.06810426928,0.9541333333,0.01295898664,0.638,0.07280832804,0.638,0.07280832804,0.4058203547,0.06810426928
traffic_mix_c2_heavy,oracle_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.009598374917,0.001201659502,0.03742636392,0.005043344928,0.06482725869,0.005568370073,0.09449135355,0.006111947262,0.005854912182,0.001523742489,0.1006,0.02061271963,-0.03264864973,0.004906760607,0.9766311111,0.009555795999,0.762,0.06287832862,0.762,0.06287832862,0.03264864973,0.004906760607
traffic_mix_c2_heavy,persistence_ewma_safe,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02914318369,0.003272896573,0.08100401301,0.01266946207,0.09479321009,0.0113231315,0.1183565458,0.01310792539,0.01403789059,0.003982043961,0.9742,0.01465246521,0.3808217204,0.06753355625,0.4893422222,0.06502895977,0.092,0.0687941246,0.092,0.0687941246,0.3808217204,0.06753355625
traffic_mix_c2_heavy,proposed_adaptive_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01331173441,0.001456423976,0.0466849646,0.006939981345,0.07163522842,0.006877319151,0.1031994377,0.008314114201,0.007374031651,0.00216415695,0.98,0.01304244084,0.2923177718,0.05751711393,0.9548711111,0.01278143878,0.632,0.06304551405,0.632,0.06304551405,0.2923177718,0.05751711393
traffic_mix_c2_heavy,proposed_laq,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01331173441,0.001456423976,0.0466849646,0.006939981345,0.07163522842,0.006877319151,0.1031994377,0.008314114201,0.007374031651,0.00216415695,0.9794,0.01331560225,0.288255095,0.05684298351,0.9554044444,0.01251884526,0.642,0.07164238675,0.642,0.07164238675,0.288255095,0.05684298351
traffic_mix_c2_heavy,scenario_adaptive_direct_risk,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01253765876,0.001473997319,0.03914505142,0.006554696208,0.04951543671,0.006289803022,0.06488661697,0.006938017912,0.0594761173,0.2007289003,0.9682,0.01664363321,0.1868561049,0.05947424285,0.9563644444,0.01242885908,0.642,0.06677535001,0.642,0.06677535001,0.1872062155,0.05891759923
traffic_mix_c2_heavy,static_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04740563732,0.002086475281,0.0909317098,0.007095562955,0.09122688887,0.006631681118,0.106202685,0.008675925233,0.01017586182,0.002207518341,0.8184,0.02676682943,0.03359568032,0.008108311932,0.5,0,0.094,0.06125013426,0.094,0.06125013426,0.03844147866,0.005784745334
traffic_mix_c2_heavy,tail_metric_ridge,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01253765876,0.001473997319,0.04023407119,0.006926851256,0.04951543671,0.006289803022,0.06488661697,0.006938017912,0.0594761173,0.2007289003,0.9724,0.01496100194,0.2316993836,0.06209720522,0.9562755556,0.01206181695,0.636,0.07329823722,0.636,0.07329823722,0.2320605315,0.06151405993
traffic_mix_video_heavy,ablation_m1_only,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03150670387,0.002506967023,0.1371637372,0.01022566447,0.2089245064,0.008879920693,0.2833006848,0.01106629417,0.02277268479,0.00331929018,0.9564,0.02427561046,0.3432633586,0.07056649702,0.8060977778,0.05082952711,0.376,0.1016909663,0.376,0.1016909663,0.3432947792,0.07051330693
traffic_mix_video_heavy,ablation_no_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02220084736,0.001773024506,0.08785459635,0.008314482059,0.1166693832,0.008083390078,0.1578264806,0.01003951992,0.02174568008,0.002599524609,0.2694,0.02820302335,-0.06757709019,0.01013723535,0.8131733333,0.04950326646,0.378,0.09838699101,0.378,0.09838699101,0.06794763651,0.009946926544
traffic_mix_video_heavy,ablation_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02237512395,0.001820618281,0.0907567697,0.008503495002,0.1237580279,0.008079738255,0.1682053536,0.01004647337,0.02164337921,0.002639285289,0.9422,0.02541363082,0.2628230037,0.06089693382,0.8132622222,0.04950939848,0.378,0.09838699101,0.378,0.09838699101,0.2628230037,0.06089693382
traffic_mix_video_heavy,blackbox_delay,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02195860655,0.001712697211,0.07980014856,0.007368484745,0.08423218451,0.006545206093,0.1028256631,0.007752194046,1.024015811,4.418989777,0.5328,0.04170270722,-0.03001203323,0.01023046565,0.8179377778,0.04746086304,0.386,0.09560885227,0.386,0.09560885227,0.03200351433,0.008609807803
traffic_mix_video_heavy,direct_p95_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02195860655,0.001712697211,0.08151573494,0.008114334927,0.08423218451,0.006545206093,0.1028256631,0.007752194046,1.024015811,4.418989777,0.7898,0.0376236208,0.04244412588,0.02040033329,0.81496,0.04870063575,0.384,0.09571888666,0.384,0.09571888666,0.05224955136,0.01083177661
traffic_mix_video_heavy,direct_risk_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02195860655,0.001712697211,0.07980014856,0.007368484745,0.08423218451,0.006545206093,0.1028256631,0.007752194046,1.024015811,4.418989777,0.9084,0.03880097666,0.1758998044,0.05782778716,0.8179377778,0.04746086304,0.386,0.09560885227,0.386,0.09560885227,0.1761045301,0.05763187547
traffic_mix_video_heavy,kingman_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03150670387,0.002506967023,0.1371637372,0.01022566447,0.2089245064,0.008879920693,0.2833006848,0.01106629417,0.02277268479,0.00331929018,0.9564,0.02427561046,0.3432633586,0.07056649702,0.8060977778,0.05082952711,0.376,0.1016909663,0.376,0.1016909663,0.3432947792,0.07051330693
traffic_mix_video_heavy,oracle_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.0152864861,0.002202589962,0.06542325718,0.006589960483,0.1002935941,0.006684833407,0.1387451819,0.008447020072,0.01895438959,0.002792765539,0.2434,0.02612601043,-0.04074839705,0.00697956756,0.9218488889,0.02324727499,0.572,0.08811475771,0.572,0.08811475771,0.04540402142,0.006853215127
traffic_mix_video_heavy,persistence_ewma_safe,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03855460713,0.003722532119,0.1279294169,0.01407094904,0.1292885596,0.01171678769,0.1544453186,0.01277168821,0.03328175126,0.004298779284,0.9534,0.02097718058,0.3795132512,0.0674429848,0.5018755556,0.06325653881,0.096,0.06277780365,0.096,0.06277780365,0.3795132512,0.0674429848
traffic_mix_video_heavy,proposed_adaptive_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02220084736,0.001773024506,0.08785459635,0.008314482059,0.1166693832,0.008083390078,0.1578264806,0.01003951992,0.02174568008,0.002599524609,0.9432,0.02309157969,0.2643586405,0.05738214629,0.8126844444,0.04957114254,0.382,0.1009220648,0.382,0.1009220648,0.2643586405,0.05738214629
traffic_mix_video_heavy,proposed_laq,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02220084736,0.001773024506,0.08785459635,0.008314482059,0.1166693832,0.008083390078,0.1578264806,0.01003951992,0.02174568008,0.002599524609,0.942,0.02319709601,0.2603011819,0.05674363965,0.8131733333,0.04950326646,0.378,0.09838699101,0.378,0.09838699101,0.2603011819,0.05674363965
traffic_mix_video_heavy,scenario_adaptive_direct_risk,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02195860655,0.001712697211,0.07980014856,0.007368484745,0.08423218451,0.006545206093,0.1028256631,0.007752194046,1.024015811,4.418989777,0.9092,0.03917249303,0.17844539,0.05848991425,0.8176,0.04793456228,0.382,0.09666001187,0.382,0.09666001187,0.1786020642,0.05832326047
traffic_mix_video_heavy,static_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03365999461,0.002460737912,0.1060130266,0.01046845748,0.1278296767,0.009577793333,0.1667624017,0.01201469971,0.02373112914,0.003194759692,0.4098,0.02661143403,-0.06836974204,0.01221106593,0.5,0,0.084,0.04838442551,0.084,0.04838442551,0.0684488964,0.01221241848
traffic_mix_video_heavy,tail_metric_ridge,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.02195860655,0.001712697211,0.08151573494,0.008114334927,0.08423218451,0.006545206093,0.1028256631,0.007752194046,1.024015811,4.418989777,0.9192,0.03758163045,0.2106697151,0.06329057119,0.8150844444,0.04847794196,0.382,0.09220115309,0.382,0.09220115309,0.2111144973,0.06256965081
vacation_high,ablation_m1_only,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.06588317067,0.005461836472,0.2455534116,0.01845602428,0.287896467,0.01529732485,0.3648604305,0.0164405413,0.05336191535,0.005633709618,0.8666,0.03179606066,0.2365331182,0.0660259777,0.85104,0.02716887873,0.416,0.08041995039,0.416,0.08041995039,0.2482206471,0.0542068299
vacation_high,ablation_no_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04652130443,0.004019551946,0.1752481503,0.01537838056,0.1856704922,0.01446084179,0.2296130987,0.01650589882,0.04734344395,0.005479581064,0.1246,0.04151397989,-0.1368687909,0.02821325295,0.8547022222,0.02640426689,0.416,0.08350228487,0.416,0.08350228487,0.1464519539,0.01940598413
vacation_high,ablation_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04770692495,0.004128761763,0.1818269351,0.01581369908,0.1974056095,0.01472089703,0.245705491,0.01694394479,0.04772359771,0.005488611813,0.8602,0.04342155662,0.1896084377,0.06529192205,0.8546311111,0.02646486449,0.42,0.08360307222,0.42,0.08360307222,0.1919236273,0.06301798882
vacation_high,blackbox_delay,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04562652525,0.005219992507,0.1496307404,0.01766726029,0.1318330386,0.0125541954,0.1543069899,0.01480388268,27065.1122,118961.3317,0.2104,0.05248197686,-0.1170512191,0.02750863413,0.8532177778,0.02612071303,0.416,0.0864748214,0.416,0.0864748214,0.1170948158,0.02745361753
vacation_high,direct_p95_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04562652525,0.005219992507,0.1723807563,0.01365502948,0.1318330386,0.0125541954,0.1543069899,0.01480388268,27065.1122,118961.3317,0.6966,0.05359143687,0.01722825,0.04302463285,0.85312,0.02546367863,0.422,0.08751541218,0.422,0.08751541218,0.07463373178,0.01653371121
vacation_high,direct_risk_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04562652525,0.005219992507,0.1496307404,0.01766726029,0.1318330386,0.0125541954,0.1543069899,0.01480388268,27065.1122,118961.3317,0.7974,0.05544499408,0.08886061855,0.05908544432,0.8532177778,0.02612071303,0.416,0.0864748214,0.416,0.0864748214,0.1070932921,0.04200909759
vacation_high,kingman_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.06588317067,0.005461836472,0.2455534116,0.01845602428,0.287896467,0.01529732485,0.3648604305,0.0164405413,0.05336191535,0.005633709618,0.8666,0.03179606066,0.2365331182,0.0660259777,0.85104,0.02716887873,0.416,0.08041995039,0.416,0.08041995039,0.2482206471,0.0542068299
vacation_high,oracle_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03113749355,0.0143508934,0.1238332742,0.02572944059,0.1077396723,0.02625458394,0.1307345701,0.03155127156,0.05332964918,0.005002805449,0.5372,0.02455841586,0.03651807031,0.02732832173,0.9377244444,0.0147800656,0.616,0.05716089941,0.616,0.05716089941,0.07201545452,0.02617110854
vacation_high,persistence_ewma_safe,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.06449478341,0.005990716064,0.2250174356,0.02045560459,0.177166896,0.01372763516,0.2015797039,0.0140390795,0.06893906228,0.007161696884,0.947,0.01976173868,0.6108277324,0.1087081127,0.4935377778,0.06957202936,0.082,0.04396170582,0.082,0.04396170582,0.6108277324,0.1087081127
vacation_high,proposed_adaptive_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04652130443,0.004019551946,0.1752481503,0.01537838056,0.1856704922,0.01446084179,0.2296130987,0.01650589882,0.04734344395,0.005479581064,0.9388,0.0246951945,0.3978277198,0.0933572587,0.8560177778,0.02598757298,0.412,0.08519945639,0.412,0.08519945639,0.3978277198,0.0933572587
vacation_high,proposed_laq,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04652130443,0.004019551946,0.1752481503,0.01537838056,0.1856704922,0.01446084179,0.2296130987,0.01650589882,0.04734344395,0.005479581064,0.864,0.03847624011,0.1910094811,0.0610994898,0.8547022222,0.02640426689,0.416,0.08350228487,0.416,0.08350228487,0.1931104452,0.05952006495
vacation_high,scenario_adaptive_direct_risk,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04562652525,0.005219992507,0.1496307404,0.01766726029,0.1318330386,0.0125541954,0.1543069899,0.01480388268,27065.1122,118961.3317,0.8794,0.04124943381,0.2187501642,0.09222254269,0.8541866667,0.02560588626,0.418,0.08556930094,0.418,0.08556930094,0.2215790257,0.0879030827
vacation_high,static_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.05973216568,0.005057949694,0.2054124298,0.01854486037,0.2007771224,0.01470566119,0.2447865376,0.01623397222,0.05381125949,0.005804633879,0.2666,0.03107274995,-0.1857861137,0.01979449772,0.5,0,0.106,0.05235506309,0.106,0.05235506309,0.1857861137,0.01979449772
vacation_high,tail_metric_ridge,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04562652525,0.005219992507,0.1723807563,0.01365502948,0.1318330386,0.0125541954,0.1543069899,0.01480388268,27065.1122,118961.3317,0.8152,0.05315478886,0.1310724134,0.06928140999,0.8527111111,0.02556056091,0.418,0.09128324917,0.418,0.09128324917,0.1457544825,0.05240472296
vacation_low,ablation_m1_only,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01638320138,0.001551948035,0.07426989903,0.007464286704,0.1346998473,0.007796173975,0.1924770816,0.009885614627,0.009044871592,0.002544758352,0.9856,0.01025157241,0.4061301907,0.06806365489,0.8746488889,0.03485575184,0.436,0.1012760688,0.436,0.1012760688,0.4061301907,0.06806365489
vacation_low,ablation_no_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01443146905,0.001454639666,0.04549129711,0.00613220206,0.06674263467,0.006475805182,0.09673975931,0.007700613302,0.009245486628,0.002083173962,0.441,0.04452084077,-0.02640668147,0.006330203165,0.8781777778,0.03416440472,0.434,0.1072331449,0.434,0.1072331449,0.02777703092,0.005864889465
vacation_low,ablation_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01413767059,0.001421222396,0.04644914071,0.006123682937,0.07272946445,0.006337245604,0.1068986923,0.007572428886,0.009061826299,0.002104594776,0.9796,0.01237314579,0.3049319037,0.05953070041,0.8781066667,0.03413544219,0.434,0.1072331449,0.434,0.1072331449,0.3049319037,0.05953070041
vacation_low,blackbox_delay,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01501949479,0.001416294958,0.04787968524,0.00603866247,0.05721829525,0.005603379021,0.07243908646,0.006161447262,0.01061473194,0.007577259374,0.6854,0.04858026457,0.001712646819,0.008082839902,0.8812177778,0.03441846188,0.44,0.09267941349,0.44,0.09267941349,0.01548371834,0.004813244487
vacation_low,direct_p95_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01501949479,0.001416294958,0.04597330681,0.006377497858,0.05721829525,0.005603379021,0.07243908646,0.006161447262,0.01061473194,0.007577259374,0.9138,0.02062088874,0.07993830138,0.01687824609,0.8800266667,0.03496069758,0.436,0.09439000839,0.436,0.09439000839,0.08213677921,0.01672363096
vacation_low,direct_risk_conformal,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01501949479,0.001416294958,0.04787968524,0.00603866247,0.05721829525,0.005603379021,0.07243908646,0.006161447262,0.01061473194,0.007577259374,0.9646,0.01881880359,0.2076244844,0.0564710093,0.8812177778,0.03441846188,0.44,0.09267941349,0.44,0.09267941349,0.2076244844,0.0564710093
vacation_low,kingman_no_vacation,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01638320138,0.001551948035,0.07426989903,0.007464286704,0.1346998473,0.007796173975,0.1924770816,0.009885614627,0.009044871592,0.002544758352,0.9856,0.01025157241,0.4061301907,0.06806365489,0.8746488889,0.03485575184,0.436,0.1012760688,0.436,0.1012760688,0.4061301907,0.06806365489
vacation_low,oracle_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.008959655523,0.0008952850058,0.03833491881,0.005681840271,0.07056397726,0.005851174444,0.1051230908,0.007376689091,0.007793932027,0.002482707029,0.1538,0.02531402773,-0.03011096727,0.005253405595,0.9462844444,0.02159082615,0.646,0.07707822411,0.646,0.07707822411,0.03011096727,0.005253405595
vacation_low,persistence_ewma_safe,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.03253599537,0.002755677312,0.08991230547,0.01171631301,0.1077426074,0.009676847022,0.1347148271,0.01014992678,0.01566661744,0.004292661241,0.9766,0.01580273128,0.3758196911,0.06716423592,0.5007644444,0.0640096315,0.104,0.06142175168,0.104,0.06142175168,0.3758196911,0.06716423592
vacation_low,proposed_adaptive_margin,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01443146905,0.001454639666,0.04549129711,0.00613220206,0.06674263467,0.006475805182,0.09673975931,0.007700613302,0.009245486628,0.002083173962,0.9788,0.01197189692,0.3016151892,0.0557239468,0.8783022222,0.03415717856,0.434,0.1072331449,0.434,0.1072331449,0.3016151892,0.0557239468
vacation_low,proposed_laq,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01443146905,0.001454639666,0.04549129711,0.00613220206,0.06674263467,0.006475805182,0.09673975931,0.007700613302,0.009245486628,0.002083173962,0.9788,0.01197189692,0.3014715906,0.05569223527,0.8781777778,0.03416440472,0.434,0.1072331449,0.434,0.1072331449,0.3014715906,0.05569223527
vacation_low,scenario_adaptive_direct_risk,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01501949479,0.001416294958,0.04787968524,0.00603866247,0.05721829525,0.005603379021,0.07243908646,0.006161447262,0.01061473194,0.007577259374,0.9646,0.01881880359,0.2077154453,0.05650141435,0.8812622222,0.0344414891,0.438,0.0949016111,0.438,0.0949016111,0.2077154453,0.05650141435
vacation_low,static_queueing,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.04027716313,0.002634984221,0.08444117083,0.008465803811,0.09561293229,0.007593246184,0.1191782376,0.008221475405,0.01123953974,0.002611697887,0.7006,0.02817314884,0.01469560177,0.00810182314,0.5,0,0.112,0.04606631376,0.112,0.04606631376,0.02459663802,0.005949572913
vacation_low,tail_metric_ridge,20,11;13;17;19;23;29;31;37;41;43;47;53;59;61;67;7;71;73;79;83,250,0.01501949479,0.001416294958,0.04597330681,0.006377497858,0.05721829525,0.005603379021,0.07243908646,0.006161447262,0.01061473194,0.007577259374,0.9714,0.01509409086,0.2492142334,0.0609359412,0.8800266667,0.03493570934,0.436,0.09439000839,0.436,0.09439000839,0.2492142334,0.0609359412
