scenario,seed,window_id,window_start,window_end,target_packets,target_received,background_packets,loss_rate,target_rate,background_rate,mean_delay,p95_delay,p99_delay,received_violation_prob,violation_prob
traffic_mix_c2_heavy,19,0,5.0,15.0,132,132,118,0.0,13.2,11.8,0.001842851590909091,0.0017586949999999998,0.003244767499999999,0.0,0.0
traffic_mix_c2_heavy,19,1,15.0,25.0,126,126,121,0.0,12.6,12.1,0.001771471507936508,0.00174614,0.002473365,0.0,0.0
traffic_mix_c2_heavy,19,2,25.0,35.0,97,97,118,0.0,9.7,11.8,0.0017488307216494846,0.00174615,0.001756576399999998,0.0,0.0
traffic_mix_c2_heavy,19,3,35.0,45.0,128,128,118,0.0,12.8,11.8,0.001770269609375,0.0017461499999999997,0.0025377918000000005,0.0,0.0
traffic_mix_c2_heavy,19,4,45.0,55.0,110,110,120,0.0,11.0,12.0,0.0017983634545454545,0.002083785,0.0028871048999999996,0.0,0.0
traffic_mix_c2_heavy,19,5,55.0,65.0,102,102,118,0.0,10.2,11.8,0.001776897843137255,0.0018013739999999993,0.0023815568999999985,0.0,0.0
traffic_mix_c2_heavy,19,6,65.0,75.0,104,104,121,0.0,10.4,12.1,0.0017824997115384615,0.00174617,0.0028150419,0.0,0.0
traffic_mix_c2_heavy,19,7,75.0,85.0,110,110,118,0.0,11.0,11.8,0.0017832998181818182,0.0018271124999999994,0.0025726171999999998,0.0,0.0
traffic_mix_c2_heavy,19,8,85.0,95.0,123,123,120,0.0,12.3,12.0,0.001776209268292683,0.00174618,0.003037456200000001,0.0,0.0
traffic_mix_c2_heavy,19,9,95.0,105.0,137,137,118,0.0,13.7,11.8,0.0017857214598540146,0.0019797239999999995,0.002655982399999998,0.0,0.0
traffic_mix_c2_heavy,19,10,105.0,115.0,121,121,120,0.0,12.1,12.0,0.0017835287603305784,0.0017462,0.002865977999999998,0.0,0.0
traffic_mix_c2_heavy,19,11,115.0,125.0,75,75,58,0.0,7.5,5.8,0.0017914508,0.0017461999999999998,0.003124483600000002,0.0,0.0
traffic_mix_c2_heavy,23,0,5.0,15.0,100,100,118,0.0,10.0,11.8,0.0018914284,0.0019108354999999987,0.0036107446000000383,0.01,0.01
traffic_mix_c2_heavy,23,1,15.0,25.0,121,121,121,0.0,12.1,12.1,0.0017739824793388428,0.00174614,0.0023379279999999995,0.0,0.0
traffic_mix_c2_heavy,23,2,25.0,35.0,135,135,118,0.0,13.5,11.8,0.001791989037037037,0.001838279,0.0031956127999999973,0.0,0.0
traffic_mix_c2_heavy,23,3,35.0,45.0,111,111,118,0.0,11.1,11.8,0.0017656646846846847,0.00174615,0.0020374420000000013,0.0,0.0
traffic_mix_c2_heavy,23,4,45.0,55.0,108,108,120,0.0,10.8,12.0,0.001759909537037037,0.00174616,0.002258348199999996,0.0,0.0
traffic_mix_c2_heavy,23,5,55.0,65.0,128,128,118,0.0,12.8,11.8,0.001776632265625,0.00174616,0.0028369606000000027,0.0,0.0
traffic_mix_c2_heavy,23,6,65.0,75.0,140,140,121,0.0,14.0,12.1,0.0017688342142857143,0.00174617,0.002256683899999997,0.0,0.0
traffic_mix_c2_heavy,23,7,75.0,85.0,123,123,118,0.0,12.3,11.8,0.0018077376422764228,0.0018214919999999992,0.0035315912000000002,0.0,0.0
traffic_mix_c2_heavy,23,8,85.0,95.0,118,118,120,0.0,11.8,12.0,0.0017849745762711865,0.00174618,0.0032778793999999984,0.0,0.0
traffic_mix_c2_heavy,23,9,95.0,105.0,126,126,118,0.0,12.6,11.8,0.0018116562698412698,0.0023587725,0.0030354099999999997,0.0,0.0
traffic_mix_c2_heavy,23,10,105.0,115.0,119,119,120,0.0,11.9,12.0,0.0017655026050420167,0.00174619,0.0023120341999999993,0.0,0.0
traffic_mix_c2_heavy,23,11,115.0,125.0,57,57,58,0.0,5.7,5.8,0.001790746842105263,0.0018508799999999979,0.0027131399999999984,0.0,0.0
traffic_mix_c2_heavy,29,0,5.0,15.0,140,140,118,0.0,14.0,11.8,0.0017966537142857144,0.00174614,0.0031364433999999984,0.0,0.0
traffic_mix_c2_heavy,29,1,15.0,25.0,127,127,121,0.0,12.7,12.1,0.0017765711023622047,0.00174614,0.0024980043999999974,0.0,0.0
traffic_mix_c2_heavy,29,2,25.0,35.0,108,108,118,0.0,10.8,11.8,0.0017868407407407407,0.0017461499999999997,0.003087568299999999,0.0,0.0
traffic_mix_c2_heavy,29,3,35.0,45.0,124,124,118,0.0,12.4,11.8,0.0018127574193548387,0.0022411409999999994,0.0033537889999999985,0.0,0.0
traffic_mix_c2_heavy,29,4,45.0,55.0,104,104,120,0.0,10.4,12.0,0.00176056625,0.00174616,0.0020428842,0.0,0.0
traffic_mix_c2_heavy,29,5,55.0,65.0,112,112,118,0.0,11.2,11.8,0.001762826517857143,0.001754692,0.0022257676000000002,0.0,0.0
traffic_mix_c2_heavy,29,6,65.0,75.0,120,120,121,0.0,12.0,12.1,0.0017961850833333333,0.00174617,0.003355744700000002,0.0,0.0
traffic_mix_c2_heavy,29,7,75.0,85.0,101,101,118,0.0,10.1,11.8,0.0017692605940594058,0.00174618,0.00257812,0.0,0.0
traffic_mix_c2_heavy,29,8,85.0,95.0,116,116,120,0.0,11.6,12.0,0.0017869535344827584,0.00174618,0.0032171994999999963,0.0,0.0
traffic_mix_c2_heavy,29,9,95.0,105.0,121,121,118,0.0,12.1,11.8,0.0017547582644628096,0.00174619,0.0021475739999999984,0.0,0.0
traffic_mix_c2_heavy,29,10,105.0,115.0,105,105,120,0.0,10.5,12.0,0.0017734880952380953,0.0017599199999999999,0.0022015499999999987,0.0,0.0
traffic_mix_c2_heavy,29,11,115.0,125.0,71,71,58,0.0,7.1,5.8,0.0017704453521126763,0.0017462,0.002262652999999995,0.0,0.0
traffic_mix_c2_heavy,31,0,5.0,15.0,135,135,118,0.0,13.5,11.8,0.0017720388148148149,0.00174614,0.0023017103999999995,0.0,0.0
traffic_mix_c2_heavy,31,1,15.0,25.0,128,128,121,0.0,12.8,12.1,0.001776457578125,0.0017461400000000002,0.002813095500000003,0.0,0.0
traffic_mix_c2_heavy,31,2,25.0,35.0,137,137,118,0.0,13.7,11.8,0.0017880878832116788,0.00174615,0.0028502895999999982,0.0,0.0
traffic_mix_c2_heavy,31,3,35.0,45.0,102,102,118,0.0,10.2,11.8,0.0017489197058823528,0.00174615,0.00174615,0.0,0.0
traffic_mix_c2_heavy,31,4,45.0,55.0,122,122,120,0.0,12.2,12.0,0.0017713390163934426,0.00174616,0.0026247769999999996,0.0,0.0
traffic_mix_c2_heavy,31,5,55.0,65.0,109,109,118,0.0,10.9,11.8,0.0017749550458715597,0.00174616,0.0029363216000000024,0.0,0.0
traffic_mix_c2_heavy,31,6,65.0,75.0,110,110,121,0.0,11.0,12.1,0.0017819718181818181,0.00174617,0.003279781099999996,0.0,0.0
traffic_mix_c2_heavy,31,7,75.0,85.0,109,109,118,0.0,10.9,11.8,0.0017578751376146789,0.00174618,0.0023200944000000014,0.0,0.0
traffic_mix_c2_heavy,31,8,85.0,95.0,113,113,120,0.0,11.3,12.0,0.0017887942477876105,0.0019162879999999986,0.0027553895999999985,0.0,0.0
traffic_mix_c2_heavy,31,9,95.0,105.0,129,129,118,0.0,12.9,11.8,0.0017764017054263564,0.001762558,0.0024236944,0.0,0.0
traffic_mix_c2_heavy,31,10,105.0,115.0,121,121,120,0.0,12.1,12.0,0.001787066694214876,0.0017462,0.002926606,0.0,0.0
traffic_mix_c2_heavy,31,11,115.0,125.0,68,68,58,0.0,6.8,5.8,0.0018130367647058825,0.0020837075,0.0031235264,0.0,0.0
traffic_mix_c2_heavy,37,0,5.0,15.0,105,105,118,0.0,10.5,11.8,0.0018420962857142859,0.00174614,0.0033048851999999914,0.009523809523809525,0.009523809523809525
traffic_mix_c2_heavy,37,1,15.0,25.0,119,119,121,0.0,11.9,12.1,0.001759174537815126,0.00174614,0.002031176999999999,0.0,0.0
traffic_mix_c2_heavy,37,2,25.0,35.0,129,129,118,0.0,12.9,11.8,0.001775890465116279,0.001749414,0.002624188,0.0,0.0
traffic_mix_c2_heavy,37,3,35.0,45.0,113,113,118,0.0,11.3,11.8,0.0017550776991150441,0.0017461499999999997,0.0020425163999999987,0.0,0.0
traffic_mix_c2_heavy,37,4,45.0,55.0,130,130,120,0.0,13.0,12.0,0.0017993046923076921,0.001994962,0.003302220799999995,0.0,0.0
traffic_mix_c2_heavy,37,5,55.0,65.0,124,124,118,0.0,12.4,11.8,0.0017545993548387098,0.00174616,0.0019928294999999987,0.0,0.0
traffic_mix_c2_heavy,37,6,65.0,75.0,125,125,121,0.0,12.5,12.1,0.00176640384,0.00174617,0.0020734964000000003,0.0,0.0
traffic_mix_c2_heavy,37,7,75.0,85.0,122,122,118,0.0,12.2,11.8,0.0017891872950819671,0.001915222999999998,0.0026238194999999996,0.0,0.0
traffic_mix_c2_heavy,37,8,85.0,95.0,106,106,120,0.0,10.6,12.0,0.001750261320754717,0.00174618,0.00174618,0.0,0.0
traffic_mix_c2_heavy,37,9,95.0,105.0,114,114,118,0.0,11.4,11.8,0.001761475789473684,0.00174619,0.002133354400000001,0.0,0.0
traffic_mix_c2_heavy,37,10,105.0,115.0,100,100,120,0.0,10.0,12.0,0.0017513435,0.00174619,0.0017513532000000027,0.0,0.0
traffic_mix_c2_heavy,37,11,115.0,125.0,58,58,58,0.0,5.8,5.8,0.0017680677586206896,0.0017750239999999998,0.0022763357999999994,0.0,0.0
traffic_mix_c2_heavy,41,0,5.0,15.0,115,115,118,0.0,11.5,11.8,0.0018108594782608694,0.00174614,0.0031108753999999996,0.0,0.0
traffic_mix_c2_heavy,41,1,15.0,25.0,137,137,121,0.0,13.7,12.1,0.001798467591240876,0.00174614,0.003391291599999995,0.0,0.0
traffic_mix_c2_heavy,41,2,25.0,35.0,122,122,118,0.0,12.2,11.8,0.0017813190163934426,0.00174615,0.0029599668999999986,0.0,0.0
traffic_mix_c2_heavy,41,3,35.0,45.0,119,119,118,0.0,11.9,11.8,0.0017579111764705882,0.0017461499999999997,0.0023109987999999954,0.0,0.0
traffic_mix_c2_heavy,41,4,45.0,55.0,108,108,120,0.0,10.8,12.0,0.0017649200000000001,0.00174616,0.0021721870999999995,0.0,0.0
traffic_mix_c2_heavy,41,5,55.0,65.0,130,130,118,0.0,13.0,11.8,0.0017714693846153848,0.00174616,0.0028636378999999943,0.0,0.0
traffic_mix_c2_heavy,41,6,65.0,75.0,116,116,121,0.0,11.6,12.1,0.0017631185344827585,0.00174617,0.002107768499999998,0.0,0.0
traffic_mix_c2_heavy,41,7,75.0,85.0,131,131,118,0.0,13.1,11.8,0.0017733341984732824,0.00174618,0.002651901999999996,0.0,0.0
traffic_mix_c2_heavy,41,8,85.0,95.0,133,133,120,0.0,13.3,12.0,0.0018066806766917293,0.0020908199999999993,0.003389319200000003,0.0,0.0
traffic_mix_c2_heavy,41,9,95.0,105.0,108,108,118,0.0,10.8,11.8,0.001746283425925926,0.00174619,0.00174619,0.0,0.0
traffic_mix_c2_heavy,41,10,105.0,115.0,119,119,120,0.0,11.9,12.0,0.0017690157142857142,0.001746191,0.0021985971999999993,0.0,0.0
traffic_mix_c2_heavy,41,11,115.0,125.0,64,64,58,0.0,6.4,5.8,0.0017725515625,0.0017461999999999998,0.0024733940999999973,0.0,0.0
traffic_mix_c2_heavy,7,0,5.0,15.0,104,104,118,0.0,10.4,11.8,0.001833818653846154,0.002197316999999999,0.0034870557,0.0,0.0
traffic_mix_c2_heavy,7,1,15.0,25.0,128,128,121,0.0,12.8,12.1,0.001812838984375,0.0022980149999999996,0.0033497464000000012,0.0,0.0
traffic_mix_c2_heavy,7,2,25.0,35.0,124,124,118,0.0,12.4,11.8,0.0017752192741935485,0.00174615,0.002699137199999999,0.0,0.0
traffic_mix_c2_heavy,7,3,35.0,45.0,134,134,118,0.0,13.4,11.8,0.0018322138805970149,0.002449724,0.0034111311999999987,0.0,0.0
traffic_mix_c2_heavy,7,4,45.0,55.0,128,128,120,0.0,12.8,12.0,0.001775057578125,0.00174616,0.0028994073000000006,0.0,0.0
traffic_mix_c2_heavy,7,5,55.0,65.0,149,149,118,0.0,14.9,11.8,0.0017740773825503356,0.00174616,0.002533932800000001,0.0,0.0
traffic_mix_c2_heavy,7,6,65.0,75.0,126,126,121,0.0,12.6,12.1,0.0017602198412698413,0.00174617,0.002131505,0.0,0.0
traffic_mix_c2_heavy,7,7,75.0,85.0,108,108,118,0.0,10.8,11.8,0.0017758839814814814,0.00174618,0.002537389799999999,0.0,0.0
traffic_mix_c2_heavy,7,8,85.0,95.0,142,142,120,0.0,14.2,12.0,0.0017703219014084505,0.00174618,0.0027030881000000033,0.0,0.0
traffic_mix_c2_heavy,7,9,95.0,105.0,123,123,118,0.0,12.3,11.8,0.0018161770731707316,0.0020350939999999994,0.0034412903999999998,0.0,0.0
traffic_mix_c2_heavy,7,10,105.0,115.0,123,123,120,0.0,12.3,12.0,0.0017686744715447154,0.00174619,0.0023312782000000005,0.0,0.0
traffic_mix_c2_heavy,7,11,115.0,125.0,65,65,58,0.0,6.5,5.8,0.001746199230769231,0.0017462,0.0017462,0.0,0.0
traffic_mix_video_heavy,11,0,5.0,15.0,147,147,118,0.0,14.7,11.8,0.001842999931972789,0.0018499879999999997,0.003380546599999997,0.0,0.0
traffic_mix_video_heavy,11,1,15.0,25.0,144,144,121,0.0,14.4,12.1,0.0018043227777777779,0.0017461399999999998,0.003329636499999999,0.0,0.0
traffic_mix_video_heavy,11,2,25.0,35.0,141,141,118,0.0,14.1,11.8,0.0017676847517730495,0.00174615,0.002513275999999999,0.0,0.0
traffic_mix_video_heavy,11,3,35.0,45.0,142,142,118,0.0,14.2,11.8,0.0017702467605633803,0.00174615,0.0026482367000000015,0.0,0.0
traffic_mix_video_heavy,11,4,45.0,55.0,156,156,120,0.0,15.6,12.0,0.001760475512820513,0.00174616,0.002277668499999995,0.0,0.0
traffic_mix_video_heavy,11,5,55.0,65.0,118,118,118,0.0,11.8,11.8,0.0017677175423728814,0.00174616,0.0022458838,0.0,0.0
traffic_mix_video_heavy,11,6,65.0,75.0,137,137,121,0.0,13.7,12.1,0.0017696826277372262,0.0017838439999999978,0.0024370011999999925,0.0,0.0
traffic_mix_video_heavy,11,7,75.0,85.0,136,136,118,0.0,13.6,11.8,0.00179355375,0.0018616849999999999,0.002888482500000001,0.0,0.0
traffic_mix_video_heavy,11,8,85.0,95.0,158,158,120,0.0,15.8,12.0,0.0017870398734177214,0.00174618,0.002955384700000007,0.0,0.0
traffic_mix_video_heavy,11,9,95.0,105.0,140,140,118,0.0,14.0,11.8,0.0017695381428571428,0.00174619,0.0025892564999999952,0.0,0.0
traffic_mix_video_heavy,11,10,105.0,115.0,144,144,120,0.0,14.4,12.0,0.0017628624999999998,0.00174619,0.0022639878999999997,0.0,0.0
traffic_mix_video_heavy,11,11,115.0,125.0,82,82,58,0.0,8.2,5.8,0.0018043920731707318,0.0017462,0.003123084699999999,0.0,0.0
traffic_mix_video_heavy,13,0,5.0,15.0,148,148,118,0.0,14.8,11.8,0.0018177475,0.0020632865,0.0028580751,0.0,0.0
traffic_mix_video_heavy,13,1,15.0,25.0,149,149,121,0.0,14.9,12.1,0.001753456308724832,0.0017461400000000002,0.002061476800000002,0.0,0.0
traffic_mix_video_heavy,13,2,25.0,35.0,149,149,118,0.0,14.9,11.8,0.0017755109395973152,0.00174615,0.0024298988000000035,0.0,0.0
traffic_mix_video_heavy,13,3,35.0,45.0,127,127,118,0.0,12.7,11.8,0.0017525447244094486,0.0017461500000000001,0.0020273695999999987,0.0,0.0
traffic_mix_video_heavy,13,4,45.0,55.0,149,149,120,0.0,14.9,12.0,0.0017770789932885906,0.00174616,0.0028814920000000107,0.0,0.0
traffic_mix_video_heavy,13,5,55.0,65.0,152,152,118,0.0,15.2,11.8,0.001793831907894737,0.0019850764999999994,0.0031855802000000035,0.0,0.0
traffic_mix_video_heavy,13,6,65.0,75.0,148,148,121,0.0,14.8,12.1,0.0017892185810810812,0.0019370165000000016,0.0029640566,0.0,0.0
traffic_mix_video_heavy,13,7,75.0,85.0,158,158,118,0.0,15.8,11.8,0.0017899427848101265,0.0017472225,0.0029775374000000003,0.0,0.0
traffic_mix_video_heavy,13,8,85.0,95.0,154,154,120,0.0,15.4,12.0,0.0017680486363636364,0.00174618,0.0024418293999999997,0.0,0.0
traffic_mix_video_heavy,13,9,95.0,105.0,170,170,118,0.0,17.0,11.8,0.0017685284705882354,0.00174619,0.0024505875000000003,0.0,0.0
traffic_mix_video_heavy,13,10,105.0,115.0,152,152,120,0.0,15.2,12.0,0.001781275789473684,0.00174619,0.0030959273000000006,0.0,0.0
traffic_mix_video_heavy,13,11,115.0,125.0,76,76,58,0.0,7.6,5.8,0.0017737665789473685,0.00184389,0.00237402,0.0,0.0
traffic_mix_video_heavy,17,0,5.0,15.0,172,172,118,0.0,17.2,11.8,0.0018569759883720928,0.002248171999999999,0.0031187877999999977,0.005813953488372093,0.005813953488372093
traffic_mix_video_heavy,17,1,15.0,25.0,138,138,121,0.0,13.8,12.1,0.0017685060869565216,0.0017461399999999998,0.002470450399999997,0.0,0.0
traffic_mix_video_heavy,17,2,25.0,35.0,155,155,118,0.0,15.5,11.8,0.0017769789032258065,0.0017461499999999997,0.0027341816000000076,0.0,0.0
traffic_mix_video_heavy,17,3,35.0,45.0,159,159,118,0.0,15.9,11.8,0.0017695483647798742,0.0017461499999999997,0.0024596393999999997,0.0,0.0
traffic_mix_video_heavy,17,4,45.0,55.0,135,135,120,0.0,13.5,12.0,0.0017653002222222222,0.00174616,0.0023497063999999993,0.0,0.0
traffic_mix_video_heavy,17,5,55.0,65.0,169,169,118,0.0,16.9,11.8,0.0017733114201183432,0.00174616,0.0024725999999999993,0.0,0.0
traffic_mix_video_heavy,17,6,65.0,75.0,141,141,121,0.0,14.1,12.1,0.0017887409219858159,0.00174617,0.0031091759999999982,0.0,0.0
traffic_mix_video_heavy,17,7,75.0,85.0,145,145,118,0.0,14.5,11.8,0.0017780451034482758,0.00174618,0.0027210788000000003,0.0,0.0
traffic_mix_video_heavy,17,8,85.0,95.0,131,131,120,0.0,13.1,12.0,0.0018120251908396946,0.00174618,0.0034741759999999985,0.0,0.0
traffic_mix_video_heavy,17,9,95.0,105.0,137,137,118,0.0,13.7,11.8,0.0017761563503649635,0.0018013239999999974,0.0023597116,0.0,0.0
traffic_mix_video_heavy,17,10,105.0,115.0,166,166,120,0.0,16.6,12.0,0.001764927469879518,0.00174619,0.0023825214999999957,0.0,0.0
traffic_mix_video_heavy,17,11,115.0,125.0,87,87,58,0.0,8.7,5.8,0.0017995363218390804,0.0022465380000000006,0.0027273964,0.0,0.0
traffic_mix_video_heavy,19,0,5.0,15.0,161,161,118,0.0,16.1,11.8,0.0018515783850931678,0.0023591,0.003146300000000003,0.0,0.0
traffic_mix_video_heavy,19,1,15.0,25.0,150,150,121,0.0,15.0,12.1,0.0017677884666666666,0.00174614,0.0024521101999999996,0.0,0.0
traffic_mix_video_heavy,19,2,25.0,35.0,143,143,118,0.0,14.3,11.8,0.0017779874825174823,0.0017461499999999997,0.002532781800000004,0.0,0.0
traffic_mix_video_heavy,19,3,35.0,45.0,151,151,118,0.0,15.1,11.8,0.0017985536423841058,0.00216697,0.00302047,0.0,0.0
traffic_mix_video_heavy,19,4,45.0,55.0,138,138,120,0.0,13.8,12.0,0.0017825353623188405,0.00174616,0.0028918613999999983,0.0,0.0
traffic_mix_video_heavy,19,5,55.0,65.0,131,131,118,0.0,13.1,11.8,0.0017970044274809162,0.001809705,0.0031300859999999963,0.0,0.0
traffic_mix_video_heavy,19,6,65.0,75.0,151,151,121,0.0,15.1,12.1,0.0017819051655629142,0.00174617,0.0029890200000000002,0.0,0.0
traffic_mix_video_heavy,19,7,75.0,85.0,164,164,118,0.0,16.4,11.8,0.001785911463414634,0.00174618,0.003009811500000001,0.0,0.0
traffic_mix_video_heavy,19,8,85.0,95.0,176,176,120,0.0,17.6,12.0,0.0018003566477272728,0.001963545,0.0032321225,0.0,0.0
traffic_mix_video_heavy,19,9,95.0,105.0,168,168,118,0.0,16.8,11.8,0.001806555119047619,0.0018217590000000007,0.0035125886000000007,0.0,0.0
traffic_mix_video_heavy,19,10,105.0,115.0,149,149,120,0.0,14.9,12.0,0.0017768154362416105,0.001746196,0.002460234000000001,0.0,0.0
traffic_mix_video_heavy,19,11,115.0,125.0,79,79,58,0.0,7.9,5.8,0.0017516035443037976,0.0017462,0.0019244143999999999,0.0,0.0
traffic_mix_video_heavy,23,0,5.0,15.0,135,135,118,0.0,13.5,11.8,0.0018604031851851852,0.00174614,0.0035303278,0.007407407407407408,0.007407407407407408
traffic_mix_video_heavy,23,1,15.0,25.0,161,161,121,0.0,16.1,12.1,0.0017901183229813665,0.00180121,0.0031194960000000033,0.0,0.0
traffic_mix_video_heavy,23,2,25.0,35.0,157,157,118,0.0,15.7,11.8,0.0017707296815286625,0.00174615,0.0024457572,0.0,0.0
traffic_mix_video_heavy,23,3,35.0,45.0,131,131,118,0.0,13.1,11.8,0.001758590458015267,0.00174615,0.002023114999999998,0.0,0.0
traffic_mix_video_heavy,23,4,45.0,55.0,170,170,120,0.0,17.0,12.0,0.0017855665294117646,0.00174616,0.002804202100000001,0.0,0.0
traffic_mix_video_heavy,23,5,55.0,65.0,173,173,118,0.0,17.3,11.8,0.0017940601156069364,0.0019125800000000003,0.0034339176,0.0,0.0
traffic_mix_video_heavy,23,6,65.0,75.0,154,154,121,0.0,15.4,12.1,0.0017938555194805196,0.00174617,0.0035271824000000004,0.0,0.0
traffic_mix_video_heavy,23,7,75.0,85.0,151,151,118,0.0,15.1,11.8,0.0018126713245033112,0.002396795,0.003148945,0.0,0.0
traffic_mix_video_heavy,23,8,85.0,95.0,154,154,120,0.0,15.4,12.0,0.0017781185064935064,0.00174618,0.0025581138999999998,0.0,0.0
traffic_mix_video_heavy,23,9,95.0,105.0,153,153,118,0.0,15.3,11.8,0.0017759178431372548,0.0017655740000000002,0.0025836359999999994,0.0,0.0
traffic_mix_video_heavy,23,10,105.0,115.0,149,149,120,0.0,14.9,12.0,0.0017479434228187918,0.00174619,0.0017462,0.0,0.0
traffic_mix_video_heavy,23,11,115.0,125.0,71,71,58,0.0,7.1,5.8,0.0017540550704225352,0.0017462,0.0019135399999999983,0.0,0.0
traffic_mix_video_heavy,29,0,5.0,15.0,176,176,118,0.0,17.6,11.8,0.0017947432386363636,0.00174614,0.0032127600000000003,0.0,0.0
traffic_mix_video_heavy,29,1,15.0,25.0,156,156,121,0.0,15.6,12.1,0.001790056346153846,0.00174614,0.0033403479999999973,0.0,0.0
traffic_mix_video_heavy,29,2,25.0,35.0,151,151,118,0.0,15.1,11.8,0.0018032541721854302,0.00174615,0.00333002,0.0,0.0
traffic_mix_video_heavy,29,3,35.0,45.0,131,131,118,0.0,13.1,11.8,0.001775172671755725,0.00174615,0.002535604999999998,0.0,0.0
traffic_mix_video_heavy,29,4,45.0,55.0,147,147,120,0.0,14.7,12.0,0.0017657400000000002,0.00174616,0.002394694799999998,0.0,0.0
traffic_mix_video_heavy,29,5,55.0,65.0,142,142,118,0.0,14.2,11.8,0.001795557605633803,0.00174616,0.003238217500000002,0.0,0.0
traffic_mix_video_heavy,29,6,65.0,75.0,140,140,121,0.0,14.0,12.1,0.0018067174285714286,0.0019476874999999991,0.0033745638999999996,0.0,0.0
traffic_mix_video_heavy,29,7,75.0,85.0,150,150,118,0.0,15.0,11.8,0.0017570184666666666,0.00174618,0.002123732999999993,0.0,0.0
traffic_mix_video_heavy,29,8,85.0,95.0,156,156,120,0.0,15.6,12.0,0.0017778223717948717,0.0017611725,0.0027352599999999833,0.0,0.0
traffic_mix_video_heavy,29,9,95.0,105.0,148,148,118,0.0,14.8,11.8,0.001795822364864865,0.0019729595000000004,0.0030234456,0.0,0.0
traffic_mix_video_heavy,29,10,105.0,115.0,136,136,120,0.0,13.6,12.0,0.001779649632352941,0.0017461924999999999,0.0030459055000000017,0.0,0.0
traffic_mix_video_heavy,29,11,115.0,125.0,72,72,58,0.0,7.2,5.8,0.0017602166666666667,0.0017462,0.0020388912000000063,0.0,0.0
traffic_mix_video_heavy,31,0,5.0,15.0,176,176,118,0.0,17.6,11.8,0.001781943409090909,0.00174614,0.00285175,0.0,0.0
traffic_mix_video_heavy,31,1,15.0,25.0,162,162,121,0.0,16.2,12.1,0.0017742446296296296,0.0017461400000000002,0.0026523376999999957,0.0,0.0
traffic_mix_video_heavy,31,2,25.0,35.0,144,144,118,0.0,14.4,11.8,0.001775627638888889,0.00174615,0.0028628824999999973,0.0,0.0
traffic_mix_video_heavy,31,3,35.0,45.0,159,159,118,0.0,15.9,11.8,0.0017600540251572327,0.0017461499999999997,0.0022643749999999995,0.0,0.0
traffic_mix_video_heavy,31,4,45.0,55.0,127,127,120,0.0,12.7,12.0,0.0017771031496062993,0.00174616,0.0029053877999999957,0.0,0.0
traffic_mix_video_heavy,31,5,55.0,65.0,149,149,118,0.0,14.9,11.8,0.0017765453691275168,0.00174616,0.0028880436000000113,0.0,0.0
traffic_mix_video_heavy,31,6,65.0,75.0,144,144,121,0.0,14.4,12.1,0.0017938600000000002,0.00174617,0.002861051,0.0,0.0
traffic_mix_video_heavy,31,7,75.0,85.0,162,162,118,0.0,16.2,11.8,0.001778907222222222,0.00174618,0.0027182010999999935,0.0,0.0
traffic_mix_video_heavy,31,8,85.0,95.0,160,160,120,0.0,16.0,12.0,0.0018078386874999998,0.0019366314999999987,0.0032399182999999997,0.0,0.0
traffic_mix_video_heavy,31,9,95.0,105.0,154,154,118,0.0,15.4,11.8,0.0017718544805194805,0.00174619,0.0028475199999999992,0.0,0.0
traffic_mix_video_heavy,31,10,105.0,115.0,139,139,120,0.0,13.9,12.0,0.0017594977697841727,0.00174619,0.002296233600000002,0.0,0.0
traffic_mix_video_heavy,31,11,115.0,125.0,79,79,58,0.0,7.9,5.8,0.0017847291139240506,0.0017624809999999991,0.0029107803999999992,0.0,0.0
traffic_mix_video_heavy,37,0,5.0,15.0,136,136,118,0.0,13.6,11.8,0.001820925294117647,0.00174614,0.002931116500000009,0.007352941176470588,0.007352941176470588
traffic_mix_video_heavy,37,1,15.0,25.0,159,159,121,0.0,15.9,12.1,0.0017780201257861636,0.00174614,0.002709975599999998,0.0,0.0
traffic_mix_video_heavy,37,2,25.0,35.0,147,147,118,0.0,14.7,11.8,0.0017627953741496598,0.0017461500000000001,0.0022153805999999996,0.0,0.0
traffic_mix_video_heavy,37,3,35.0,45.0,170,170,118,0.0,17.0,11.8,0.0017964639411764706,0.002085074999999994,0.0029878870000000003,0.0,0.0
