scenario,seed,window_id,window_start,window_end,target_packets,target_received,background_packets,loss_rate,target_rate,background_rate,mean_delay,p95_delay,p99_delay,received_violation_prob,violation_prob
traffic_mix_video_heavy,37,4,45.0,55.0,153,153,120,0.0,15.3,12.0,0.0017722695424836604,0.00174616,0.002391539199999999,0.0,0.0
traffic_mix_video_heavy,37,5,55.0,65.0,154,154,118,0.0,15.4,11.8,0.0017585215584415585,0.00174616,0.0018446061999999996,0.0,0.0
traffic_mix_video_heavy,37,6,65.0,75.0,145,145,121,0.0,14.5,12.1,0.0017661084827586208,0.00174617,0.0022417676,0.0,0.0
traffic_mix_video_heavy,37,7,75.0,85.0,145,145,118,0.0,14.5,11.8,0.0017622077931034484,0.00174618,0.0021443720000000003,0.0,0.0
traffic_mix_video_heavy,37,8,85.0,95.0,136,136,120,0.0,13.6,12.0,0.0017719529411764706,0.001766915,0.002573454500000001,0.0,0.0
traffic_mix_video_heavy,37,9,95.0,105.0,163,163,118,0.0,16.3,11.8,0.0017857001840490799,0.0017848360000000004,0.0027973437999999984,0.0,0.0
traffic_mix_video_heavy,37,10,105.0,115.0,137,137,120,0.0,13.7,12.0,0.0017607681751824816,0.00174619,0.0022791587999999923,0.0,0.0
traffic_mix_video_heavy,37,11,115.0,125.0,75,75,58,0.0,7.5,5.8,0.0017862834666666667,0.0017461999999999998,0.0032249514000000008,0.0,0.0
traffic_mix_video_heavy,41,0,5.0,15.0,154,154,118,0.0,15.4,11.8,0.001850368961038961,0.0023526689999999978,0.0039025441999999983,0.0,0.0
traffic_mix_video_heavy,41,1,15.0,25.0,163,163,121,0.0,16.3,12.1,0.0017743447852760735,0.00174614,0.0027624255999999956,0.0,0.0
traffic_mix_video_heavy,41,2,25.0,35.0,152,152,118,0.0,15.2,11.8,0.0017687943421052631,0.00174615,0.0024339082000000042,0.0,0.0
traffic_mix_video_heavy,41,3,35.0,45.0,154,154,118,0.0,15.4,11.8,0.0017730445454545456,0.0017461500000000001,0.0026976576999999994,0.0,0.0
traffic_mix_video_heavy,41,4,45.0,55.0,157,157,120,0.0,15.7,12.0,0.0017777818471337579,0.00174616,0.0028163763999999986,0.0,0.0
traffic_mix_video_heavy,41,5,55.0,65.0,147,147,118,0.0,14.7,11.8,0.001758754149659864,0.00174616,0.0020793825999999987,0.0,0.0
traffic_mix_video_heavy,41,6,65.0,75.0,176,176,121,0.0,17.6,12.1,0.001808240340909091,0.00191464,0.003477895,0.0,0.0
traffic_mix_video_heavy,41,7,75.0,85.0,142,142,118,0.0,14.2,11.8,0.001752702957746479,0.00174618,0.0020002331000000006,0.0,0.0
traffic_mix_video_heavy,41,8,85.0,95.0,157,157,120,0.0,15.7,12.0,0.0017936416560509554,0.0019166939999999987,0.0032228535999999997,0.0,0.0
traffic_mix_video_heavy,41,9,95.0,105.0,144,144,118,0.0,14.4,11.8,0.0017924725,0.00174619,0.0027764246999999985,0.0,0.0
traffic_mix_video_heavy,41,10,105.0,115.0,167,167,120,0.0,16.7,12.0,0.0017551712574850299,0.0017461970000000001,0.0020793484,0.0,0.0
traffic_mix_video_heavy,41,11,115.0,125.0,70,70,58,0.0,7.0,5.8,0.0017746424285714287,0.0017462,0.0026904414000000006,0.0,0.0
traffic_mix_video_heavy,7,0,5.0,15.0,140,140,118,0.0,14.0,11.8,0.0018182902142857144,0.0018328509999999993,0.0034539759999999992,0.0,0.0
traffic_mix_video_heavy,7,1,15.0,25.0,157,157,121,0.0,15.7,12.1,0.0018169598089171973,0.0022280419999999987,0.0033011047999999994,0.0,0.0
traffic_mix_video_heavy,7,2,25.0,35.0,174,174,118,0.0,17.4,11.8,0.0018362462643678162,0.002496495,0.003611658500000006,0.0,0.0
traffic_mix_video_heavy,7,3,35.0,45.0,167,167,118,0.0,16.7,11.8,0.0017776634131736525,0.0017461500000000001,0.0030304282000000004,0.0,0.0
traffic_mix_video_heavy,7,4,45.0,55.0,173,173,120,0.0,17.3,12.0,0.0017823061849710981,0.0019466820000000008,0.0025668192,0.0,0.0
traffic_mix_video_heavy,7,5,55.0,65.0,159,159,118,0.0,15.9,11.8,0.0017805612578616352,0.0017599679999999993,0.002854505399999994,0.0,0.0
traffic_mix_video_heavy,7,6,65.0,75.0,166,166,121,0.0,16.6,12.1,0.001776261204819277,0.00174617,0.0027385989999999943,0.0,0.0
traffic_mix_video_heavy,7,7,75.0,85.0,152,152,118,0.0,15.2,11.8,0.001825490394736842,0.0023968834999999996,0.0034218850000000012,0.0,0.0
traffic_mix_video_heavy,7,8,85.0,95.0,166,166,120,0.0,16.6,12.0,0.0017704211445783132,0.00174618,0.0025378829999999995,0.0,0.0
traffic_mix_video_heavy,7,9,95.0,105.0,173,173,118,0.0,17.3,11.8,0.0017929324277456647,0.0018010220000000006,0.0031535468000000004,0.0,0.0
traffic_mix_video_heavy,7,10,105.0,115.0,144,144,120,0.0,14.4,12.0,0.0017792433333333334,0.0017461999999999998,0.0026409424999999974,0.0,0.0
traffic_mix_video_heavy,7,11,115.0,125.0,69,69,58,0.0,6.9,5.8,0.0017461978260869565,0.0017462,0.0017461999999999998,0.0,0.0
vacation_high,11,0,5.0,15.0,120,120,944,0.0,12.0,94.4,0.004277381916666666,0.015451709999999997,0.020452025999999998,0.14166666666666666,0.14166666666666666
vacation_high,11,1,15.0,25.0,126,126,968,0.0,12.6,96.8,0.003006089126984127,0.011234000000000001,0.019022724999999997,0.07142857142857142,0.07142857142857142
vacation_high,11,2,25.0,35.0,133,133,944,0.0,13.3,94.4,0.0043852747368421045,0.01850048,0.030656412000000043,0.15789473684210525,0.15789473684210525
vacation_high,11,3,35.0,45.0,121,121,944,0.0,12.1,94.4,0.003979001570247933,0.015806,0.020404259999999997,0.1322314049586777,0.1322314049586777
vacation_high,11,4,45.0,55.0,126,126,960,0.0,12.6,96.0,0.004072324126984127,0.0149012,0.028758925,0.1111111111111111,0.1111111111111111
vacation_high,11,5,55.0,65.0,131,131,944,0.0,13.1,94.4,0.004849877633587786,0.02084805,0.022122089999999997,0.17557251908396945,0.17557251908396945
vacation_high,11,6,65.0,75.0,105,105,968,0.0,10.5,96.8,0.00467776419047619,0.01814066,0.0363555679999999,0.1619047619047619,0.1619047619047619
vacation_high,11,7,75.0,85.0,115,115,944,0.0,11.5,94.4,0.004668940782608696,0.018489639999999998,0.021936462,0.17391304347826086,0.17391304347826086
vacation_high,11,8,85.0,95.0,127,127,960,0.0,12.7,96.0,0.005574056929133858,0.018312789999999995,0.02903458799999996,0.2125984251968504,0.2125984251968504
vacation_high,11,9,95.0,105.0,124,124,944,0.0,12.4,94.4,0.004824228709677419,0.019222984999999995,0.023651106999999987,0.1693548387096774,0.1693548387096774
vacation_high,11,10,105.0,115.0,128,128,960,0.0,12.8,96.0,0.0042921537499999995,0.020212400000000002,0.022631825,0.125,0.125
vacation_high,11,11,115.0,125.0,63,63,464,0.0,6.3,46.4,0.004975896031746032,0.01818288,0.035644456000000026,0.15873015873015872,0.15873015873015872
vacation_high,13,0,5.0,15.0,132,132,944,0.0,13.2,94.4,0.004776055227272727,0.017461545,0.025940069999999982,0.16666666666666666,0.16666666666666666
vacation_high,13,1,15.0,25.0,128,128,968,0.0,12.8,96.8,0.004627114765625,0.016730644999999995,0.02284066800000001,0.1484375,0.1484375
vacation_high,13,2,25.0,35.0,125,125,944,0.0,12.5,94.4,0.0047305752,0.018641199999999997,0.029378252000000042,0.152,0.152
vacation_high,13,3,35.0,45.0,117,117,944,0.0,11.7,94.4,0.003944448290598291,0.016603759999999988,0.020681208000000006,0.10256410256410256,0.10256410256410256
vacation_high,13,4,45.0,55.0,121,121,960,0.0,12.1,96.0,0.004874039173553718,0.0193577,0.03920079999999999,0.14049586776859505,0.14049586776859505
vacation_high,13,5,55.0,65.0,124,124,944,0.0,12.4,94.4,0.005018800080645162,0.019420999999999994,0.020864212,0.1693548387096774,0.1693548387096774
vacation_high,13,6,65.0,75.0,134,134,968,0.0,13.4,96.8,0.005279440820895522,0.019385544999999997,0.02654243199999998,0.19402985074626866,0.19402985074626866
vacation_high,13,7,75.0,85.0,134,134,944,0.0,13.4,94.4,0.005579034776119402,0.01989701,0.02859124399999986,0.22388059701492538,0.22388059701492538
vacation_high,13,8,85.0,95.0,137,137,960,0.0,13.7,96.0,0.004066975912408758,0.014699039999999993,0.02042212,0.12408759124087591,0.12408759124087591
vacation_high,13,9,95.0,105.0,133,133,944,0.0,13.3,94.4,0.005065086090225564,0.021114679999999997,0.029355284000000037,0.17293233082706766,0.17293233082706766
vacation_high,13,10,105.0,115.0,140,140,960,0.0,14.0,96.0,0.004706803714285714,0.019345269999999977,0.027059539999999986,0.17857142857142858,0.17857142857142858
vacation_high,13,11,115.0,125.0,79,79,464,0.0,7.9,46.4,0.004521481012658228,0.016180519999999986,0.026041173999999973,0.1518987341772152,0.1518987341772152
vacation_high,17,0,5.0,15.0,150,150,944,0.0,15.0,94.4,0.004637058133333333,0.018704559999999988,0.03365925999999994,0.15333333333333332,0.15333333333333332
vacation_high,17,1,15.0,25.0,128,128,968,0.0,12.8,96.8,0.0044445146875,0.018053829999999996,0.022244702,0.140625,0.140625
vacation_high,17,2,25.0,35.0,139,139,944,0.0,13.9,94.4,0.005683372158273381,0.01976816,0.029242602000000006,0.19424460431654678,0.19424460431654678
vacation_high,17,3,35.0,45.0,123,123,944,0.0,12.3,94.4,0.004146997967479675,0.016094469999999996,0.021788526000000003,0.13821138211382114,0.13821138211382114
vacation_high,17,4,45.0,55.0,124,124,960,0.0,12.4,96.0,0.004336434838709677,0.01667863999999999,0.021458467999999994,0.13709677419354838,0.13709677419354838
vacation_high,17,5,55.0,65.0,126,126,944,0.0,12.6,94.4,0.0038537604761904763,0.016284875,0.020304125,0.11904761904761904,0.11904761904761904
vacation_high,17,6,65.0,75.0,152,152,968,0.0,15.2,96.8,0.0043861101973684214,0.016081269999999984,0.02077634800000001,0.1513157894736842,0.1513157894736842
vacation_high,17,7,75.0,85.0,118,118,944,0.0,11.8,94.4,0.004473635,0.018754979999999997,0.026099978999999995,0.1440677966101695,0.1440677966101695
vacation_high,17,8,85.0,95.0,136,136,960,0.0,13.6,96.0,0.004714477867647059,0.016454325,0.020109070000000007,0.19852941176470587,0.19852941176470587
vacation_high,17,9,95.0,105.0,112,112,944,0.0,11.2,94.4,0.004070449553571429,0.018445824999999975,0.020821493000000003,0.10714285714285714,0.10714285714285714
vacation_high,17,10,105.0,115.0,114,114,960,0.0,11.4,96.0,0.005562133859649123,0.021931005,0.029023032000000018,0.18421052631578946,0.18421052631578946
vacation_high,17,11,115.0,125.0,60,60,464,0.0,6.0,46.4,0.0038933239999999997,0.015800719999999997,0.021003801999999988,0.11666666666666667,0.11666666666666667
vacation_high,19,0,5.0,15.0,143,143,944,0.0,14.3,94.4,0.004149760699300699,0.01619835,0.0230051620000001,0.13986013986013987,0.13986013986013987
vacation_high,19,1,15.0,25.0,136,136,968,0.0,13.6,96.8,0.004378223823529412,0.0163111,0.028916145000000067,0.1323529411764706,0.1323529411764706
vacation_high,19,2,25.0,35.0,124,124,944,0.0,12.4,94.4,0.005321563951612903,0.01754112,0.04093423799999998,0.1532258064516129,0.1532258064516129
vacation_high,19,3,35.0,45.0,122,122,944,0.0,12.2,94.4,0.0037080560655737707,0.015466934999999994,0.018676625999999988,0.12295081967213115,0.12295081967213115
vacation_high,19,4,45.0,55.0,125,125,960,0.0,12.5,96.0,0.00460516856,0.017843239999999996,0.025482232000000014,0.152,0.152
vacation_high,19,5,55.0,65.0,116,116,944,0.0,11.6,94.4,0.003835713620689655,0.016305525,0.019494354999999994,0.1206896551724138,0.1206896551724138
vacation_high,19,6,65.0,75.0,119,119,968,0.0,11.9,96.8,0.0045663140336134455,0.01855865999999999,0.022494889999999993,0.15126050420168066,0.15126050420168066
vacation_high,19,7,75.0,85.0,137,137,944,0.0,13.7,94.4,0.0040179500729927015,0.01472185999999999,0.019385143999999993,0.11678832116788321,0.11678832116788321
vacation_high,19,8,85.0,95.0,147,147,960,0.0,14.7,96.0,0.004442307891156462,0.018736589999999987,0.027512995999999998,0.1564625850340136,0.1564625850340136
vacation_high,19,9,95.0,105.0,136,136,944,0.0,13.6,94.4,0.004236793088235294,0.017205975,0.02103651,0.14705882352941177,0.14705882352941177
vacation_high,19,10,105.0,115.0,154,154,960,0.0,15.4,96.0,0.00597514461038961,0.020333305,0.04018289499999999,0.22727272727272727,0.22727272727272727
vacation_high,19,11,115.0,125.0,74,74,464,0.0,7.4,46.4,0.004411478243243243,0.015992799999999974,0.026106097999999918,0.13513513513513514,0.13513513513513514
vacation_high,23,0,5.0,15.0,116,116,944,0.0,11.6,94.4,0.004659364137931035,0.017358725000000002,0.021672455,0.15517241379310345,0.15517241379310345
vacation_high,23,1,15.0,25.0,135,135,968,0.0,13.5,96.8,0.005447559555555556,0.02135793,0.043604712,0.18518518518518517,0.18518518518518517
vacation_high,23,2,25.0,35.0,153,153,944,0.0,15.3,94.4,0.004284465947712418,0.018263720000000004,0.021738655999999988,0.13725490196078433,0.13725490196078433
vacation_high,23,3,35.0,45.0,107,107,944,0.0,10.7,94.4,0.004119382710280373,0.016805499999999994,0.024415645999999985,0.14018691588785046,0.14018691588785046
vacation_high,23,4,45.0,55.0,132,132,960,0.0,13.2,96.0,0.004535007878787879,0.019635294999999997,0.021851918,0.15151515151515152,0.15151515151515152
vacation_high,23,5,55.0,65.0,139,139,944,0.0,13.9,94.4,0.00550105345323741,0.019713469999999997,0.025481855999999997,0.18705035971223022,0.18705035971223022
vacation_high,23,6,65.0,75.0,156,156,968,0.0,15.6,96.8,0.005527310641025641,0.0207386,0.02485666999999995,0.20512820512820512,0.20512820512820512
vacation_high,23,7,75.0,85.0,138,138,944,0.0,13.8,94.4,0.005388281956521739,0.021026645,0.02924182899999996,0.1956521739130435,0.1956521739130435
vacation_high,23,8,85.0,95.0,134,134,960,0.0,13.4,96.0,0.003894130074626866,0.015099829999999998,0.021489406999999995,0.09701492537313433,0.09701492537313433
vacation_high,23,9,95.0,105.0,135,135,944,0.0,13.5,94.4,0.0045905700740740745,0.01823698,0.020292924,0.17037037037037037,0.17037037037037037
vacation_high,23,10,105.0,115.0,124,124,960,0.0,12.4,96.0,0.0048707968548387095,0.018465314999999996,0.021061636999999998,0.1774193548387097,0.1774193548387097
vacation_high,23,11,115.0,125.0,70,70,464,0.0,7.0,46.4,0.005501271857142857,0.020698894999999995,0.027199311000000004,0.21428571428571427,0.21428571428571427
vacation_high,29,0,5.0,15.0,156,156,944,0.0,15.6,94.4,0.003649206730769231,0.015150825,0.02255082499999998,0.10897435897435898,0.10897435897435898
vacation_high,29,1,15.0,25.0,135,135,968,0.0,13.5,96.8,0.004428818888888889,0.01816437,0.025866925999999974,0.15555555555555556,0.15555555555555556
vacation_high,29,2,25.0,35.0,135,135,944,0.0,13.5,94.4,0.0029796214074074077,0.010632899999999999,0.019939429999999994,0.06666666666666667,0.06666666666666667
vacation_high,29,3,35.0,45.0,119,119,944,0.0,11.9,94.4,0.005030340420168067,0.01970732,0.02559927399999998,0.18487394957983194,0.18487394957983194
vacation_high,29,4,45.0,55.0,115,115,960,0.0,11.5,96.0,0.0037057880000000002,0.014581059999999998,0.021110251999999996,0.10434782608695652,0.10434782608695652
vacation_high,29,5,55.0,65.0,136,136,944,0.0,13.6,94.4,0.005568321470588235,0.019606675,0.02992445000000002,0.22058823529411764,0.22058823529411764
vacation_high,29,6,65.0,75.0,118,118,968,0.0,11.8,96.8,0.004411332288135593,0.017766739999999996,0.022192923999999996,0.13559322033898305,0.13559322033898305
vacation_high,29,7,75.0,85.0,125,125,944,0.0,12.5,94.4,0.004067043520000001,0.017018459999999996,0.020838652000000006,0.112,0.112
vacation_high,29,8,85.0,95.0,134,134,960,0.0,13.4,96.0,0.004610489029850747,0.019292044999999987,0.022701540999999985,0.16417910447761194,0.16417910447761194
vacation_high,29,9,95.0,105.0,122,122,944,0.0,12.2,94.4,0.005849229508196721,0.019180684999999992,0.020685353999999996,0.26229508196721313,0.26229508196721313
vacation_high,29,10,105.0,115.0,143,143,960,0.0,14.3,96.0,0.0052141400699300695,0.01963773,0.027190056000000046,0.1958041958041958,0.1958041958041958
vacation_high,29,11,115.0,125.0,59,59,464,0.0,5.9,46.4,0.003964517627118644,0.014093579999999993,0.019314812000000004,0.15254237288135594,0.15254237288135594
vacation_high,31,0,5.0,15.0,150,150,944,0.0,15.0,94.4,0.005113756666666667,0.018848654999999992,0.03395442699999994,0.16666666666666666,0.16666666666666666
vacation_high,31,1,15.0,25.0,135,135,968,0.0,13.5,96.8,0.004923815777777778,0.019191019999999996,0.03808351599999993,0.15555555555555556,0.15555555555555556
vacation_high,31,2,25.0,35.0,144,144,944,0.0,14.4,94.4,0.005328986180555556,0.019771274999999998,0.023764232999999982,0.2152777777777778,0.2152777777777778
vacation_high,31,3,35.0,45.0,134,134,944,0.0,13.4,94.4,0.0052604326119402986,0.020358164999999998,0.035155531999999906,0.17164179104477612,0.17164179104477612
vacation_high,31,4,45.0,55.0,123,123,960,0.0,12.3,96.0,0.004987417154471545,0.019758239999999996,0.02500786200000001,0.17886178861788618,0.17886178861788618
vacation_high,31,5,55.0,65.0,124,124,944,0.0,12.4,94.4,0.004201278951612903,0.017428315,0.02036203,0.14516129032258066,0.14516129032258066
vacation_high,31,6,65.0,75.0,118,118,968,0.0,11.8,96.8,0.004777422372881356,0.017765639999999996,0.021793613999999996,0.1864406779661017,0.1864406779661017
vacation_high,31,7,75.0,85.0,130,130,944,0.0,13.0,94.4,0.005029332153846154,0.017605705,0.034754350999999996,0.16153846153846155,0.16153846153846155
vacation_high,31,8,85.0,95.0,136,136,960,0.0,13.6,96.0,0.005017056764705882,0.018462075,0.04518001000000005,0.13970588235294118,0.13970588235294118
vacation_high,31,9,95.0,105.0,139,139,944,0.0,13.9,94.4,0.004813177841726619,0.018758689999999998,0.023011536000000013,0.17985611510791366,0.17985611510791366
vacation_high,31,10,105.0,115.0,129,129,960,0.0,12.9,96.0,0.005130215581395348,0.018906139999999995,0.024378564,0.17829457364341086,0.17829457364341086
vacation_high,31,11,115.0,125.0,75,75,464,0.0,7.5,46.4,0.0053696150666666664,0.02160722,0.035586196,0.17333333333333334,0.17333333333333334
vacation_high,37,0,5.0,15.0,114,114,944,0.0,11.4,94.4,0.00383095149122807,0.014656994999999996,0.021164356000000002,0.10526315789473684,0.10526315789473684
vacation_high,37,1,15.0,25.0,136,136,968,0.0,13.6,96.8,0.00433901080882353,0.017071475,0.019325510000000004,0.15441176470588236,0.15441176470588236
vacation_high,37,2,25.0,35.0,133,133,944,0.0,13.3,94.4,0.005913711127819549,0.022598739999999996,0.03245549200000006,0.21804511278195488,0.21804511278195488
vacation_high,37,3,35.0,45.0,141,141,944,0.0,14.1,94.4,0.004630403687943263,0.0183862,0.02666629999999996,0.14893617021276595,0.14893617021276595
vacation_high,37,4,45.0,55.0,142,142,960,0.0,14.2,96.0,0.004109555,0.01616464999999999,0.03233190400000002,0.1267605633802817,0.1267605633802817
vacation_high,37,5,55.0,65.0,137,137,944,0.0,13.7,94.4,0.003818958102189781,0.016130439999999996,0.01802185599999999,0.15328467153284672,0.15328467153284672
vacation_high,37,6,65.0,75.0,133,133,968,0.0,13.3,96.8,0.005002854812030075,0.018063459999999996,0.026770188000000028,0.21052631578947367,0.21052631578947367
vacation_high,37,7,75.0,85.0,125,125,944,0.0,12.5,94.4,0.00527931512,0.02078676,0.03290585600000004,0.184,0.184
vacation_high,37,8,85.0,95.0,126,126,960,0.0,12.6,96.0,0.003130035396825397,0.014261025,0.017298775000000002,0.07936507936507936,0.07936507936507936
vacation_high,37,9,95.0,105.0,111,111,944,0.0,11.1,94.4,0.004547592432432432,0.0174658,0.02331912000000002,0.15315315315315314,0.15315315315315314
vacation_high,37,10,105.0,115.0,142,142,960,0.0,14.2,96.0,0.0045269574647887325,0.016425065,0.020354259000000006,0.15492957746478872,0.15492957746478872
vacation_high,37,11,115.0,125.0,68,68,464,0.0,6.8,46.4,0.0052584055882352945,0.018269735000000002,0.03956175899999999,0.16176470588235295,0.16176470588235295
vacation_high,41,0,5.0,15.0,132,132,944,0.0,13.2,94.4,0.004624253787878788,0.01759998499999999,0.021649378999999996,0.17424242424242425,0.17424242424242425
vacation_high,41,1,15.0,25.0,148,148,968,0.0,14.8,96.8,0.00459225777027027,0.017738665,0.026218180000000008,0.1554054054054054,0.1554054054054054
vacation_high,41,2,25.0,35.0,131,131,944,0.0,13.1,94.4,0.004724393587786259,0.01863185,0.03655445999999987,0.1450381679389313,0.1450381679389313
vacation_high,41,3,35.0,45.0,127,127,944,0.0,12.7,94.4,0.004210215354330709,0.016594209999999995,0.021271709999999992,0.15748031496062992,0.15748031496062992
vacation_high,41,4,45.0,55.0,139,139,960,0.0,13.9,96.0,0.004243701007194244,0.016832479999999993,0.020060966000000006,0.1366906474820144,0.1366906474820144
vacation_high,41,5,55.0,65.0,132,132,944,0.0,13.2,94.4,0.00514476340909091,0.018941135,0.02529150799999999,0.17424242424242425,0.17424242424242425
vacation_high,41,6,65.0,75.0,129,129,968,0.0,12.9,96.8,0.004786011860465116,0.017545819999999997,0.025757275999999996,0.17829457364341086,0.17829457364341086
vacation_high,41,7,75.0,85.0,155,155,944,0.0,15.5,94.4,0.00530966264516129,0.01902461,0.02954422600000013,0.2064516129032258,0.2064516129032258
vacation_high,41,8,85.0,95.0,126,126,960,0.0,12.6,96.0,0.005112812301587302,0.020325074999999998,0.0254621,0.19047619047619047,0.19047619047619047
vacation_high,41,9,95.0,105.0,131,131,944,0.0,13.1,94.4,0.005336813893129771,0.01988745,0.03125734999999985,0.20610687022900764,0.20610687022900764
vacation_high,41,10,105.0,115.0,138,138,960,0.0,13.8,96.0,0.005215040289855072,0.018568755000000003,0.04371352299999999,0.17391304347826086,0.17391304347826086
vacation_high,41,11,115.0,125.0,58,58,464,0.0,5.8,46.4,0.006493779999999999,0.02023749,0.045060565999999996,0.22413793103448276,0.22413793103448276
vacation_high,7,0,5.0,15.0,114,114,944,0.0,11.4,94.4,0.004942953771929825,0.019837184999999993,0.021516226000000003,0.16666666666666666,0.16666666666666666
vacation_high,7,1,15.0,25.0,142,142,968,0.0,14.2,96.8,0.00443018661971831,0.017514270000000002,0.023921184000000005,0.14084507042253522,0.14084507042253522
vacation_high,7,2,25.0,35.0,135,135,944,0.0,13.5,94.4,0.0040953025925925925,0.016905649999999998,0.021438827999999997,0.14814814814814814,0.14814814814814814
vacation_high,7,3,35.0,45.0,166,166,944,0.0,16.6,94.4,0.004307150542168675,0.017294375,0.023697165,0.13855421686746988,0.13855421686746988
vacation_high,7,4,45.0,55.0,145,145,960,0.0,14.5,96.0,0.00511110524137931,0.019763239999999974,0.02804511200000001,0.2,0.2
vacation_high,7,5,55.0,65.0,147,147,944,0.0,14.7,94.4,0.0036668861904761902,0.015385759999999988,0.019664153999999996,0.10884353741496598,0.10884353741496598
vacation_high,7,6,65.0,75.0,134,134,968,0.0,13.4,96.8,0.006202091567164179,0.019878935,0.03183488599999994,0.23880597014925373,0.23880597014925373
vacation_high,7,7,75.0,85.0,143,143,944,0.0,14.3,94.4,0.0038029462937062943,0.013693450000000001,0.01788941,0.11188811188811189,0.11188811188811189
vacation_high,7,8,85.0,95.0,140,140,960,0.0,14.0,96.0,0.004602592142857143,0.01805797499999998,0.02510386699999989,0.15,0.15
vacation_high,7,9,95.0,105.0,132,132,944,0.0,13.2,94.4,0.004388111212121212,0.01591472,0.021973702999999997,0.17424242424242425,0.17424242424242425
vacation_high,7,10,105.0,115.0,160,160,960,0.0,16.0,96.0,0.00359130575,0.014409399999999992,0.021747006,0.0875,0.0875
vacation_high,7,11,115.0,125.0,69,69,464,0.0,6.9,46.4,0.004628781594202898,0.01700081999999999,0.0282670479999998,0.15942028985507245,0.15942028985507245
